STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
43;Puerto Rico;430224;2;2;0;0;4;4;0;72;PUERTO RICO (72);1050;YABUCOA;3;3;11;November;2018;7;Saturday;18;6:00pm-6:59pm;3;3;1;This section IS ON the NHS;1;Interstate;I-53;;1;Rural;1;Interstate;1;State Highway Agency;395;395;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430225;1;1;0;0;2;2;0;72;PUERTO RICO (72);820;RIO GRANDE;4;4;11;November;2018;1;Sunday;5;5:00am-5:59am;55;55;1;This section IS ON the NHS;1;Interstate;I-3;;1;Rural;1;Interstate;1;State Highway Agency;281;281;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;2;1
43;Puerto Rico;430226;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;4;4;11;November;2018;1;Sunday;20;8:00pm-8:59pm;0;0;1;This section IS ON the NHS;4;County Road;CR-3;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;47;47;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430227;1;1;0;0;1;1;0;72;PUERTO RICO (72);930;SAN JUAN;10;10;11;November;2018;7;Saturday;1;1:00am-1:59am;16;16;1;This section IS ON the NHS;4;County Road;CR-26;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;20;20;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;3;Dark - Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430228;1;1;0;2;1;1;2;72;PUERTO RICO (72);590;LAS PIEDRAS;10;10;11;November;2018;7;Saturday;3;3:00am-3:59am;15;15;1;This section IS ON the NHS;4;County Road;CR-30;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;211;211;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430229;1;1;0;0;2;2;0;72;PUERTO RICO (72);190;CANOVANAS, CANOVANAS;10;10;11;November;2018;7;Saturday;4;4:00am-4:59am;22;22;1;This section IS ON the NHS;4;County Road;CR-3;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;192;192;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430230;2;2;0;0;2;2;0;72;PUERTO RICO (72);950;SN SEBASTIAN, SN SEBAST;10;10;11;November;2018;7;Saturday;23;11:00pm-11:59pm;50;50;0;This section IS NOT on the NHS;4;County Road;CR-445;;1;Rural;6;Minor Collector;2;County Highway Agency;31;31;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;2
43;Puerto Rico;430231;1;1;0;1;1;1;1;72;PUERTO RICO (72);190;CANOVANAS, CANOVANAS;12;12;11;November;2018;2;Monday;6;6:00am-6:59am;43;43;1;This section IS ON the NHS;4;County Road;CR-188;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;9;9;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430232;1;1;0;1;1;1;1;72;PUERTO RICO (72);380;FAJARDO, FAJARDO;12;12;11;November;2018;2;Monday;15;3:00pm-3:59pm;15;15;0;This section IS NOT on the NHS;4;County Road;CR-976;;1;Rural;6;Minor Collector;2;County Highway Agency;26;26;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430233;1;1;0;1;1;1;1;72;PUERTO RICO (72);450;GUAYNABO;14;14;11;November;2018;4;Wednesday;3;3:00am-3:59am;52;52;1;This section IS ON the NHS;4;County Road;CR-20;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;58;58;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;2;On Shoulder;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430234;1;1;0;1;1;1;1;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;14;14;11;November;2018;4;Wednesday;5;5:00am-5:59am;50;50;0;This section IS NOT on the NHS;4;County Road;CR-MAGNOLIA AVE;INT 5 ST;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430235;1;1;0;1;1;1;1;72;PUERTO RICO (72);1020;VEGA BAJA;15;15;11;November;2018;5;Thursday;22;10:00pm-10:59pm;10;10;1;This section IS ON the NHS;4;County Road;CR-2;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;365;365;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430236;1;1;0;1;1;1;1;72;PUERTO RICO (72);170;CAGUAS;17;17;11;November;2018;7;Saturday;8;8:00am-8:59am;0;0;0;This section IS NOT on the NHS;4;County Road;CR-PINO AVE;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;8;8:00am-8:59am;5;5;8;8:00am-8:59am;10;10;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430237;1;1;0;1;1;1;1;72;PUERTO RICO (72);650;MAYAGUEZ;17;17;11;November;2018;7;Saturday;19;7:00pm-7:59pm;35;35;0;This section IS NOT on the NHS;4;County Road;CR-RAMON ARBONA AVE;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430238;2;2;0;0;2;2;0;72;PUERTO RICO (72);940;SN LORENZO, SN LORENZO;18;18;11;November;2018;1;Sunday;0;0:00am-0:59am;10;10;0;This section IS NOT on the NHS;4;County Road;CR-183;;1;Rural;4;Minor Arterial;2;County Highway Agency;120;120;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430239;2;2;0;0;2;2;0;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;19;19;11;November;2018;2;Monday;9;9:00am-9:59am;50;50;0;This section IS NOT on the NHS;4;County Road;CR-872;;2;Urban;5;Major Collector;2;County Highway Agency;19;19;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430240;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;20;20;11;November;2018;3;Tuesday;6;6:00am-6:59am;15;15;0;This section IS NOT on the NHS;4;County Road;CR-WILSON ST;;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430241;1;1;0;1;1;1;1;72;PUERTO RICO (72);170;CAGUAS;21;21;11;November;2018;4;Wednesday;18;6:00pm-6:59pm;45;45;1;This section IS ON the NHS;4;County Road;CR-189;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;6;6;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430242;2;2;0;0;2;2;0;72;PUERTO RICO (72);1020;VEGA BAJA;21;21;11;November;2018;4;Wednesday;23;11:00pm-11:59pm;30;30;1;This section IS ON the NHS;4;County Road;CR-137;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;22;22;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;2
43;Puerto Rico;430243;1;1;0;0;1;1;0;72;PUERTO RICO (72);200;CAROLINA;25;25;11;November;2018;1;Sunday;23;11:00pm-11:59pm;20;20;1;This section IS ON the NHS;1;Interstate;I-66;;2;Urban;1;Interstate;1;State Highway Agency;3;3;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;25;Concrete Traffic Barrier;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430244;2;2;0;0;3;3;0;72;PUERTO RICO (72);650;MAYAGUEZ;30;30;11;November;2018;6;Friday;18;6:00pm-6:59pm;47;47;0;This section IS NOT on the NHS;4;County Road;CR-2;;1;Rural;6;Minor Collector;2;County Highway Agency;1484;1484;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430245;1;1;0;0;1;1;0;72;PUERTO RICO (72);500;HUMACAO;1;1;12;December;2018;7;Saturday;21;9:00pm-9:59pm;18;18;0;This section IS NOT on the NHS;4;County Road;CR-3;;1;Rural;5;Major Collector;2;County Highway Agency;869;869;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;42;Tree (Standing Only);0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430246;1;1;0;0;3;3;0;72;PUERTO RICO (72);650;MAYAGUEZ;3;3;12;December;2018;2;Monday;4;4:00am-4:59am;30;30;0;This section IS NOT on the NHS;4;County Road;CR-PEDRO ALBIZU CAMPOS AVE;;1;Rural;4;Minor Arterial;2;County Highway Agency;1;1;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;42;Tree (Standing Only);0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;5;Outside Trafficway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430247;1;1;0;2;1;1;2;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;3;3;12;December;2018;2;Monday;5;5:00am-5:59am;30;30;1;This section IS ON the NHS;4;County Road;CR-2;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;124;124;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430248;1;1;0;1;1;1;1;72;PUERTO RICO (72);120;BARCELONETA;5;5;12;December;2018;4;Wednesday;4;4:00am-4:59am;45;45;0;This section IS NOT on the NHS;4;County Road;CR-140;;1;Rural;4;Minor Arterial;2;County Highway Agency;652;652;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430249;1;1;0;1;1;1;1;72;PUERTO RICO (72);90;ARECIBO;5;5;12;December;2018;4;Wednesday;5;5:00am-5:59am;39;39;1;This section IS ON the NHS;4;County Road;CR-2;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;810;810;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;5;5:00am-5:59am;46;46;5;5:00am-5:59am;55;55;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430250;1;1;0;1;1;1;1;72;PUERTO RICO (72);170;CAGUAS;5;5;12;December;2018;4;Wednesday;19;7:00pm-7:59pm;49;49;1;This section IS ON the NHS;4;County Road;CR-30;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;1;1;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;49;49;20;8:00pm-8:59pm;10;10;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430251;1;1;0;0;2;2;0;72;PUERTO RICO (72);320;COROZAL, COROZAL;5;5;12;December;2018;4;Wednesday;20;8:00pm-8:59pm;10;10;0;This section IS NOT on the NHS;4;County Road;CR-568;;1;Rural;6;Minor Collector;2;County Highway Agency;251;251;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;1;Rollover/Overturn;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;5;Outside Trafficway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430252;2;2;0;0;2;2;0;72;PUERTO RICO (72);30;AGUADILLA;8;8;12;December;2018;7;Saturday;7;7:00am-7:59am;35;35;0;This section IS NOT on the NHS;4;County Road;CR-PASEO REAL AVE;INT SOL ST;1;Rural;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;7;Sideswipe - Same Direction;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;46;46;7;7:00am-7:59am;51;51;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430253;1;1;0;0;1;1;0;72;PUERTO RICO (72);980;TOA BAJA;9;9;12;December;2018;1;Sunday;5;5:00am-5:59am;0;0;0;This section IS NOT on the NHS;4;County Road;CR-867;;2;Urban;4;Minor Arterial;2;County Highway Agency;36;36;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430254;1;1;0;2;1;1;2;72;PUERTO RICO (72);170;CAGUAS;10;10;12;December;2018;2;Monday;8;8:00am-8:59am;50;50;1;This section IS ON the NHS;1;Interstate;I-52;;1;Rural;1;Interstate;1;State Highway Agency;156;156;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;2;On Shoulder;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;8;8:00am-8:59am;55;55;9;9:00am-9:59am;5;5;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430255;1;1;0;0;3;3;0;72;PUERTO RICO (72);700;NARANJITO;10;10;12;December;2018;2;Monday;16;4:00pm-4:59pm;45;45;0;This section IS NOT on the NHS;4;County Road;CR-152;;1;Rural;4;Minor Arterial;2;County Highway Agency;129;129;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;7;Other Non-Collision;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;5;Outside Trafficway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430256;2;2;0;0;3;3;0;72;PUERTO RICO (72);1060;YAUCO;19;19;1;January;2018;6;Friday;12;12:00pm-12:59pm;5;5;0;This section IS NOT on the NHS;4;County Road;CR-128;;1;Rural;6;Minor Collector;2;County Highway Agency;30;30;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430257;1;1;0;1;1;1;1;72;PUERTO RICO (72);30;AGUADILLA;27;27;3;March;2018;3;Tuesday;19;7:00pm-7:59pm;30;30;1;This section IS ON the NHS;4;County Road;CR-107;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;22;22;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;45;45;20;8:00pm-8:59pm;0;0;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
